file_path,file_type,contains_old_root,contains_new_root,detected_reference,line_number_or_location,classification,risk_level,recommended_action,safe_to_modify_later,reason
python/explore/inspect_raw_csv.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/build_governance_6_0_6_1.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/build_governance_6_2.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/build_governance_6_3.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/build_governance_6_4.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/build_governance_6_5.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/inspect_governance_6_0_6_1.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/inspect_governance_6_2.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/inspect_governance_6_3.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/inspect_governance_6_4.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/governance/inspect_governance_6_5.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/ingestion/__init__.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/ingestion/config.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/ingestion/export_hdd_region.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/ingestion/export_official_metrics.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/ingestion/queries.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/ingestion/test_connection.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/__init__.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/apply_non_negative_policy.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/benchmark_denominators.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_aggregation_hierarchy.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_challenger_aggregation_significance.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_challenger_execution_plan.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_challenger_official_execution_prep.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_challenger_onboarding.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_champion_decision.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_denominator_reconciliation_report.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_dependency_resolution.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_feature_dataset.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_model_lab_closure_pack.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_no_tuning_leakage_contract.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_statistical_significance.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_tournament_engine.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/build_tournament_sanity_review.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/calculate_baseline_metrics.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/calculate_challenger_metrics.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/calculate_mase.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/calculate_rmsse.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/create_run_manifest.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/design_execution_contract.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/design_ranking_policy.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/generate_backtesting_windows.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_aggregation_hierarchy.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_backtesting_windows.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_baseline_broader_smoke_test.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_baseline_forecasts.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_baseline_larger_pilot.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_baseline_metrics.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_baseline_ranking_dry_run.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_baseline_ranking_publication.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_baseline_smoke_test.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_challenger_aggregation_significance.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_challenger_execution_plan.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_challenger_metrics.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_challenger_official_execution.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_challenger_official_execution_prep.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_challenger_official_execution_recovery.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_challenger_onboarding.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_challenger_sandbox.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_champion_decision.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_execution_audit.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_execution_contract.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_feature_dataset.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_forecast_sanity.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_full_baseline_execution.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_implementation_issue.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_mase.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_metrics_sanity.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_model_lab_closure_pack.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_naive_benchmark.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_no_tuning_leakage_contract.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_non_negative_policy.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_outlier_drilldown.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_ranking_policy.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_rmsse.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_seasonal_naive.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_statistical_significance.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_tournament_engine.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_tournament_sanity_review.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/inspect_training_plan.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/investigate_implementation_issue.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/load_configs.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/__init__.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/arima_fixed_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/autoarima_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/base_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/ets_current_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/ets_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/fixed_growth_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/lightgbm_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/linear_regression_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/model_metadata.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/model_registry.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/nbeats_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/nhits_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/theta_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/models/xgboost_model.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/publish_baseline_ranking.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/review_forecast_sanity.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/review_metrics_sanity.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_baseline_broader_smoke_test.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_baseline_larger_pilot.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_baseline_models.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_baseline_ranking_dry_run.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_baseline_smoke_test.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_challenger_model_set_rescope.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_challenger_official_execution.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_challenger_official_execution_recovery.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_challenger_sandbox.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_full_baseline_execution.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_model_lab.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_naive_benchmark.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_outlier_drilldown.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/run_seasonal_naive.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/test_training_only_denominator.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/training_orchestrator.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/validate_audit_remediation.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/validate_backtesting_design.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/validate_execution_controls.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/model_lab/validate_model_registry.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/transform/__init__.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/transform/build_data_contract.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/utils/__init__.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/utils/logger.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/utils/paths.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
python/versioning/diagnose_v1_migration.py,python_script,False,False,,file,safe_relative_path,low,No old-root reference detected.,false,Runtime/config file scanned with no old-root reference.
setup.R,r_script,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/app.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/global.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/modules/forecast_chart/forecast_chart_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/modules/forecast_chart/forecast_chart_ui.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/modules/llm_summary/llm_summary_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/modules/llm_summary/llm_summary_ui.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/modules/metric_cards/metric_cards_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/modules/metric_cards/metric_cards_ui.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/modules/model_ranking/model_ranking_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/modules/model_ranking/model_ranking_ui.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/R/cards.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/R/constants.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/R/data_loader.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/R/helpers.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/R/libraries.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/R/llm_client.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/R/plots.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/R/tables.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/server/accuracy_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/server/backtesting_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/server/forecast_overlay_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/server/governance_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/server/models_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/server/overview_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/server/server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
